# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e-01
# Aref        : 2.000000e-01
# CofR        : (5.000000e-01 2.500000e-01 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
8.34174       	5.774212e-02	2.864109e-02	2.910103e-02	9.198806e-03	4.597055e-03	4.601751e-03	-2.348074e-06	-2.299702e-04	1.443553e-03	-4.197800e-20	1.443553e-03	-1.443553e-03
8.34472       	5.697646e-02	2.826938e-02	2.870708e-02	8.754125e-03	4.370939e-03	4.383186e-03	-6.123879e-06	-2.188531e-04	1.424412e-03	-4.273773e-20	1.424412e-03	-1.424412e-03
8.3477        	5.619886e-02	2.789184e-02	2.830702e-02	8.303709e-03	4.142046e-03	4.161663e-03	-9.808666e-06	-2.075927e-04	1.404971e-03	-4.348843e-20	1.404971e-03	-1.404971e-03
8.35069       	5.541210e-02	2.750992e-02	2.790218e-02	7.845049e-03	3.909123e-03	3.935925e-03	-1.340110e-05	-1.961262e-04	1.385302e-03	-4.423157e-20	1.385302e-03	-1.385302e-03
8.3537        	5.461839e-02	2.712468e-02	2.749371e-02	7.380533e-03	3.673354e-03	3.707179e-03	-1.691250e-05	-1.845133e-04	1.365460e-03	-4.494832e-20	1.365460e-03	-1.365460e-03
8.35672       	5.380546e-02	2.672998e-02	2.707548e-02	6.909891e-03	3.434591e-03	3.475300e-03	-2.035420e-05	-1.727473e-04	1.345136e-03	-4.567795e-20	1.345136e-03	-1.345136e-03
8.35975       	5.297962e-02	2.632891e-02	2.665071e-02	6.436022e-03	3.194249e-03	3.241774e-03	-2.376273e-05	-1.609006e-04	1.324491e-03	-4.640128e-20	1.324491e-03	-1.324491e-03
8.3628        	5.215858e-02	2.593039e-02	2.622818e-02	5.955752e-03	2.950755e-03	3.004997e-03	-2.712074e-05	-1.488938e-04	1.303964e-03	-4.708270e-20	1.303964e-03	-1.303964e-03
8.36587       	5.131180e-02	2.551908e-02	2.579272e-02	5.472862e-03	2.706027e-03	2.766834e-03	-3.040345e-05	-1.368215e-04	1.282795e-03	-4.778914e-20	1.282795e-03	-1.282795e-03
8.36894       	5.047126e-02	2.511097e-02	2.536030e-02	4.986593e-03	2.459674e-03	2.526919e-03	-3.362290e-05	-1.246648e-04	1.261782e-03	-4.844515e-20	1.261782e-03	-1.261782e-03
8.37204       	4.960076e-02	2.468796e-02	2.491281e-02	4.497007e-03	2.211722e-03	2.285285e-03	-3.678119e-05	-1.124252e-04	1.240019e-03	-4.913381e-20	1.240019e-03	-1.240019e-03
8.37515       	4.874269e-02	2.427121e-02	2.447148e-02	4.005389e-03	1.962841e-03	2.042549e-03	-3.985409e-05	-1.001347e-04	1.218567e-03	-4.976190e-20	1.218567e-03	-1.218567e-03
8.37828       	4.784813e-02	2.383625e-02	2.401188e-02	3.512641e-03	1.713433e-03	1.799208e-03	-4.288730e-05	-8.781603e-05	1.196203e-03	-5.043505e-20	1.196203e-03	-1.196203e-03
8.38143       	4.697228e-02	2.341070e-02	2.356158e-02	3.017631e-03	1.463008e-03	1.554623e-03	-4.580727e-05	-7.544079e-05	1.174307e-03	-5.103762e-20	1.174307e-03	-1.174307e-03
8.38458       	4.609488e-02	2.298433e-02	2.311055e-02	2.524441e-03	1.213568e-03	1.310874e-03	-4.865293e-05	-6.311103e-05	1.152372e-03	-5.162401e-20	1.152372e-03	-1.152372e-03
8.38779       	4.515428e-02	2.252645e-02	2.262783e-02	2.027600e-03	9.624272e-04	1.065173e-03	-5.137296e-05	-5.069001e-05	1.128857e-03	-5.229719e-20	1.128857e-03	-1.128857e-03
8.391         	4.425325e-02	2.208835e-02	2.216491e-02	1.531203e-03	7.115862e-04	8.196172e-04	-5.401551e-05	-3.828008e-05	1.106331e-03	-5.285879e-20	1.106331e-03	-1.106331e-03
8.39421       	4.335296e-02	2.165052e-02	2.170244e-02	1.038470e-03	4.625223e-04	5.759479e-04	-5.671280e-05	-2.596176e-05	1.083824e-03	-5.339962e-20	1.083824e-03	-1.083824e-03
8.39743       	4.245308e-02	2.121281e-02	2.124028e-02	5.493866e-04	2.155551e-04	3.338315e-04	-5.913818e-05	-1.373467e-05	1.061327e-03	-5.391603e-20	1.061327e-03	-1.061327e-03
8.40066       	4.150797e-02	2.075234e-02	2.075563e-02	6.573188e-05	-2.872357e-05	9.445546e-05	-6.158952e-05	-1.643297e-06	1.037699e-03	-5.451808e-20	1.037699e-03	-1.037699e-03
8.40396       	4.056152e-02	2.029133e-02	2.027018e-02	-4.229530e-04	-2.754714e-04	-1.474816e-04	-6.399487e-05	1.057382e-05	1.014038e-03	-5.504531e-20	1.014038e-03	-1.014038e-03
8.40728       	3.961683e-02	1.983114e-02	1.978569e-02	-9.089593e-04	-5.207938e-04	-3.881655e-04	-6.631418e-05	2.272398e-05	9.904206e-04	-5.554824e-20	9.904206e-04	-9.904206e-04
8.41063       	3.866345e-02	1.936655e-02	1.929690e-02	-1.392982e-03	-7.648774e-04	-6.281042e-04	-6.838660e-05	3.482454e-05	9.665863e-04	-5.603664e-20	9.665863e-04	-9.665863e-04
8.414         	3.770807e-02	1.890083e-02	1.880724e-02	-1.871869e-03	-1.006357e-03	-8.655117e-04	-7.042269e-05	4.679672e-05	9.427017e-04	-5.650620e-20	9.427017e-04	-9.427017e-04
8.4174        	3.675006e-02	1.843371e-02	1.831635e-02	-2.347180e-03	-1.245941e-03	-1.101240e-03	-7.235057e-05	5.867951e-05	9.187514e-04	-5.695719e-20	9.187514e-04	-9.187514e-04
8.42084       	3.578574e-02	1.796334e-02	1.782241e-02	-2.818668e-03	-1.483547e-03	-1.335120e-03	-7.421345e-05	7.046669e-05	8.946436e-04	-5.739206e-20	8.946436e-04	-8.946436e-04
8.4243        	3.481741e-02	1.749083e-02	1.732657e-02	-3.285154e-03	-1.718533e-03	-1.566622e-03	-7.595549e-05	8.212886e-05	8.704352e-04	-5.780732e-20	8.704352e-04	-8.704352e-04
8.42779       	3.384304e-02	1.701517e-02	1.682787e-02	-3.745929e-03	-1.950561e-03	-1.795368e-03	-7.759641e-05	9.364822e-05	8.460761e-04	-5.820800e-20	8.460761e-04	-8.460761e-04
8.43131       	3.286740e-02	1.653872e-02	1.632868e-02	-4.200651e-03	-2.179549e-03	-2.021103e-03	-7.922288e-05	1.050163e-04	8.216850e-04	-5.858923e-20	8.216850e-04	-8.216850e-04
8.43487       	3.189396e-02	1.606325e-02	1.583072e-02	-4.650525e-03	-2.405972e-03	-2.244553e-03	-8.070978e-05	1.162631e-04	7.973491e-04	-5.894879e-20	7.973491e-04	-7.973491e-04
8.43846       	3.092514e-02	1.558992e-02	1.533522e-02	-5.094157e-03	-2.629228e-03	-2.464929e-03	-8.214929e-05	1.273539e-04	7.731285e-04	-5.926624e-20	7.731285e-04	-7.731285e-04
8.44209       	2.994278e-02	1.510965e-02	1.483313e-02	-5.530416e-03	-2.848697e-03	-2.681720e-03	-8.348856e-05	1.382604e-04	7.485695e-04	-5.958960e-20	7.485695e-04	-7.485695e-04
8.44576       	2.896147e-02	1.462974e-02	1.433173e-02	-5.960091e-03	-3.064628e-03	-2.895463e-03	-8.458247e-05	1.490023e-04	7.240367e-04	-5.989189e-20	7.240367e-04	-7.240367e-04
8.44946       	2.798896e-02	1.415404e-02	1.383492e-02	-6.382298e-03	-3.276801e-03	-3.105497e-03	-8.565220e-05	1.595575e-04	6.997239e-04	-6.014352e-20	6.997239e-04	-6.997239e-04
8.45321       	2.700520e-02	1.367252e-02	1.333268e-02	-6.796809e-03	-3.485030e-03	-3.311779e-03	-8.662558e-05	1.699202e-04	6.751299e-04	-6.040583e-20	6.751299e-04	-6.751299e-04
8.457         	2.603001e-02	1.319509e-02	1.283492e-02	-7.203403e-03	-3.689239e-03	-3.514164e-03	-8.753770e-05	1.800851e-04	6.507504e-04	-6.061574e-20	6.507504e-04	-6.507504e-04
8.46083       	2.506577e-02	1.272293e-02	1.234284e-02	-7.601910e-03	-3.889325e-03	-3.712585e-03	-8.836974e-05	1.900478e-04	6.266443e-04	-6.079841e-20	6.266443e-04	-6.266443e-04
8.46471       	2.405544e-02	1.222748e-02	1.182796e-02	-7.990542e-03	-4.084409e-03	-3.906133e-03	-8.913813e-05	1.997636e-04	6.013860e-04	-6.102964e-20	6.013860e-04	-6.013860e-04
8.46864       	2.311448e-02	1.176655e-02	1.134793e-02	-8.372253e-03	-4.275937e-03	-4.096316e-03	-8.981010e-05	2.093063e-04	5.778619e-04	-6.115714e-20	5.778619e-04	-5.778619e-04
8.47261       	2.211615e-02	1.127666e-02	1.083949e-02	-8.743322e-03	-4.462087e-03	-4.281235e-03	-9.042614e-05	2.185830e-04	5.529037e-04	-6.131349e-20	5.529037e-04	-5.529037e-04
8.47664       	2.122150e-02	1.083842e-02	1.038308e-02	-9.106660e-03	-4.644319e-03	-4.462341e-03	-9.098937e-05	2.276665e-04	5.305374e-04	-6.132055e-20	5.305374e-04	-5.305374e-04
8.48073       	2.025698e-02	1.036495e-02	9.892025e-03	-9.458538e-03	-4.820734e-03	-4.637804e-03	-9.146529e-05	2.364635e-04	5.064244e-04	-6.141063e-20	5.064244e-04	-5.064244e-04
8.48483       	1.936915e-02	9.929579e-03	9.439572e-03	-9.800134e-03	-4.991905e-03	-4.808229e-03	-9.183783e-05	2.450033e-04	4.842288e-04	-6.137374e-20	4.842288e-04	-4.842288e-04
8.48893       	1.850396e-02	9.505149e-03	8.998815e-03	-1.012667e-02	-5.155488e-03	-4.971183e-03	-9.215257e-05	2.531668e-04	4.625991e-04	-6.130207e-20	4.625991e-04	-4.625991e-04
8.49303       	1.766226e-02	9.092136e-03	8.570120e-03	-1.044033e-02	-5.312568e-03	-5.127759e-03	-9.240486e-05	2.610082e-04	4.415564e-04	-6.120273e-20	4.415564e-04	-4.415564e-04
8.49713       	1.684360e-02	8.690299e-03	8.153303e-03	-1.073992e-02	-5.462555e-03	-5.277364e-03	-9.259515e-05	2.684980e-04	4.210900e-04	-6.107282e-20	4.210900e-04	-4.210900e-04
8.50128       	1.586994e-02	8.210598e-03	7.659342e-03	-1.102513e-02	-5.605301e-03	-5.419828e-03	-9.273657e-05	2.756282e-04	3.967485e-04	-6.117608e-20	3.967485e-04	-3.967485e-04
8.50559       	1.505640e-02	7.810884e-03	7.245511e-03	-1.130747e-02	-5.746538e-03	-5.560928e-03	-9.280497e-05	2.826866e-04	3.764099e-04	-6.099993e-20	3.764099e-04	-3.764099e-04
8.50994       	1.422726e-02	7.403049e-03	6.824207e-03	-1.157683e-02	-5.881205e-03	-5.695628e-03	-9.278870e-05	2.894208e-04	3.556814e-04	-6.081728e-20	3.556814e-04	-3.556814e-04
8.51434       	1.342614e-02	7.008901e-03	6.417239e-03	-1.183325e-02	-6.009386e-03	-5.823862e-03	-9.276197e-05	2.958312e-04	3.356535e-04	-6.059351e-20	3.356535e-04	-3.356535e-04
8.51878       	1.264515e-02	6.624518e-03	6.020635e-03	-1.207766e-02	-6.131524e-03	-5.946135e-03	-9.269445e-05	3.019415e-04	3.161288e-04	-6.033648e-20	3.161288e-04	-3.161288e-04
8.52327       	1.189492e-02	6.255169e-03	5.639748e-03	-1.230842e-02	-6.246763e-03	-6.061655e-03	-9.255440e-05	3.077105e-04	2.973729e-04	-6.003862e-20	2.973729e-04	-2.973729e-04
8.5278        	1.114177e-02	5.884019e-03	5.257748e-03	-1.252542e-02	-6.355152e-03	-6.170266e-03	-9.244311e-05	3.131354e-04	2.785442e-04	-5.972265e-20	2.785442e-04	-2.785442e-04
8.53239       	1.045921e-02	5.547848e-03	4.911358e-03	-1.272981e-02	-6.457143e-03	-6.272662e-03	-9.224042e-05	3.182451e-04	2.614802e-04	-5.931495e-20	2.614802e-04	-2.614802e-04
8.53703       	9.768046e-03	5.207021e-03	4.561025e-03	-1.291991e-02	-6.551944e-03	-6.367968e-03	-9.198821e-05	3.229978e-04	2.442011e-04	-5.891254e-20	2.442011e-04	-2.442011e-04
8.54171       	9.135449e-03	4.895138e-03	4.240311e-03	-1.309654e-02	-6.640024e-03	-6.456514e-03	-9.175533e-05	3.274134e-04	2.283862e-04	-5.842862e-20	2.283862e-04	-2.283862e-04
8.54646       	8.506404e-03	4.584694e-03	3.921710e-03	-1.325969e-02	-6.721296e-03	-6.538397e-03	-9.144932e-05	3.314923e-04	2.126601e-04	-5.794346e-20	2.126601e-04	-2.126601e-04
8.55126       	7.920076e-03	4.295224e-03	3.624852e-03	-1.340743e-02	-6.794857e-03	-6.612573e-03	-9.114180e-05	3.351858e-04	1.980019e-04	-5.738039e-20	1.980019e-04	-1.980019e-04
8.55611       	7.367942e-03	4.022507e-03	3.345435e-03	-1.354143e-02	-6.861623e-03	-6.679804e-03	-9.090925e-05	3.385357e-04	1.841986e-04	-5.677620e-20	1.841986e-04	-1.841986e-04
8.56103       	6.847474e-03	3.765257e-03	3.082217e-03	-1.366079e-02	-6.921133e-03	-6.739656e-03	-9.073836e-05	3.415197e-04	1.711869e-04	-5.612575e-20	1.711869e-04	-1.711869e-04
8.56601       	6.360009e-03	3.524137e-03	2.835871e-03	-1.376533e-02	-6.973213e-03	-6.792114e-03	-9.054982e-05	3.441332e-04	1.590002e-04	-5.543390e-20	1.590002e-04	-1.590002e-04
8.57105       	5.901577e-03	3.297171e-03	2.604406e-03	-1.385531e-02	-7.018020e-03	-6.837293e-03	-9.036315e-05	3.463828e-04	1.475394e-04	-5.470340e-20	1.475394e-04	-1.475394e-04
8.57614       	5.440415e-03	3.068489e-03	2.371926e-03	-1.393127e-02	-7.055809e-03	-6.875458e-03	-9.017578e-05	3.482817e-04	1.360104e-04	-5.397356e-20	1.360104e-04	-1.360104e-04
8.58132       	5.147613e-03	2.923567e-03	2.224047e-03	-1.399040e-02	-7.085168e-03	-6.905233e-03	-8.996724e-05	3.497600e-04	1.286903e-04	-5.302129e-20	1.286903e-04	-1.286903e-04
8.58651       	4.870439e-03	2.786084e-03	2.084355e-03	-1.403458e-02	-7.107077e-03	-6.927500e-03	-8.978861e-05	3.508644e-04	1.217610e-04	-5.205944e-20	1.217610e-04	-1.217610e-04
8.5917        	4.640985e-03	2.672079e-03	1.968906e-03	-1.406345e-02	-7.121343e-03	-6.942111e-03	-8.961572e-05	3.515863e-04	1.160246e-04	-5.105404e-20	1.160246e-04	-1.160246e-04
8.59689       	4.457456e-03	2.580660e-03	1.876795e-03	-1.407731e-02	-7.128119e-03	-6.949188e-03	-8.946553e-05	3.519327e-04	1.114364e-04	-5.001368e-20	1.114364e-04	-1.114364e-04
8.60219       	4.156173e-03	2.430066e-03	1.726107e-03	-1.407918e-02	-7.128902e-03	-6.950274e-03	-8.931404e-05	3.519794e-04	1.039043e-04	-4.916169e-20	1.039043e-04	-1.039043e-04
8.60771       	4.019736e-03	2.361467e-03	1.658269e-03	-1.406396e-02	-7.121194e-03	-6.942770e-03	-8.921193e-05	3.515991e-04	1.004934e-04	-4.801471e-20	1.004934e-04	-1.004934e-04
8.61331       	3.930731e-03	2.316202e-03	1.614529e-03	-1.403346e-02	-7.105906e-03	-6.927558e-03	-8.917430e-05	3.508366e-04	9.826827e-05	-4.681556e-20	9.826827e-05	-9.826827e-05
8.61899       	3.907886e-03	2.303635e-03	1.604251e-03	-1.398768e-02	-7.082941e-03	-6.904737e-03	-8.910226e-05	3.496920e-04	9.769715e-05	-4.554547e-20	9.769715e-05	-9.769715e-05
8.62474       	3.927941e-03	2.312145e-03	1.615796e-03	-1.392699e-02	-7.052542e-03	-6.874444e-03	-8.904900e-05	3.481746e-04	9.819852e-05	-4.422296e-20	9.819852e-05	-9.819852e-05
8.63058       	4.018806e-03	2.355682e-03	1.663125e-03	-1.385114e-02	-7.014598e-03	-6.836545e-03	-8.902652e-05	3.462786e-04	1.004702e-04	-4.282346e-20	1.004702e-04	-1.004702e-04
8.63649       	4.170419e-03	2.429214e-03	1.741205e-03	-1.376017e-02	-6.969117e-03	-6.791058e-03	-8.902950e-05	3.440044e-04	1.042605e-04	-4.134482e-20	1.042605e-04	-1.042605e-04
8.64249       	4.369446e-03	2.526088e-03	1.843358e-03	-1.365460e-02	-6.916368e-03	-6.738231e-03	-8.906828e-05	3.413650e-04	1.092361e-04	-3.982547e-20	1.092361e-04	-1.092361e-04
8.64857       	4.639434e-03	2.658086e-03	1.981348e-03	-1.353476e-02	-6.856486e-03	-6.678276e-03	-8.910501e-05	3.383690e-04	1.159859e-04	-3.822137e-20	1.159859e-04	-1.159859e-04
8.65473       	4.969157e-03	2.819603e-03	2.149554e-03	-1.340098e-02	-6.789608e-03	-6.611374e-03	-8.911710e-05	3.350246e-04	1.242289e-04	-3.655173e-20	1.242289e-04	-1.242289e-04
8.66097       	5.368796e-03	3.015726e-03	2.353070e-03	-1.325310e-02	-6.715732e-03	-6.537372e-03	-8.918009e-05	3.313276e-04	1.342199e-04	-3.481934e-20	1.342199e-04	-1.342199e-04
8.66728       	5.795557e-03	3.225138e-03	2.570419e-03	-1.309437e-02	-6.636370e-03	-6.457998e-03	-8.918614e-05	3.273592e-04	1.448889e-04	-3.305555e-20	1.448889e-04	-1.448889e-04
8.67369       	6.371253e-03	3.508540e-03	2.862713e-03	-1.291654e-02	-6.547467e-03	-6.369072e-03	-8.919734e-05	3.229135e-04	1.592813e-04	-3.112417e-20	1.592813e-04	-1.592813e-04
8.68011       	6.983962e-03	3.810214e-03	3.173748e-03	-1.272933e-02	-6.453902e-03	-6.275432e-03	-8.923536e-05	3.182334e-04	1.745991e-04	-2.917432e-20	1.745991e-04	-1.745991e-04
8.68671       	7.610588e-03	4.118600e-03	3.491988e-03	-1.253224e-02	-6.355369e-03	-6.176873e-03	-8.924809e-05	3.133061e-04	1.902647e-04	-2.722071e-20	1.902647e-04	-1.902647e-04
8.69335       	8.358856e-03	4.487415e-03	3.871440e-03	-1.231950e-02	-6.248997e-03	-6.070505e-03	-8.924594e-05	3.079875e-04	2.089714e-04	-2.512708e-20	2.089714e-04	-2.089714e-04
8.7           	9.162191e-03	4.883537e-03	4.278654e-03	-1.209766e-02	-6.138095e-03	-5.959567e-03	-8.926394e-05	3.024415e-04	2.290548e-04	-2.300567e-20	2.290548e-04	-2.290548e-04
8.70675       	9.997112e-03	5.295274e-03	4.701838e-03	-1.186873e-02	-6.023495e-03	-5.845232e-03	-8.913131e-05	2.967182e-04	2.499278e-04	-2.086821e-20	2.499278e-04	-2.499278e-04
8.71357       	1.092612e-02	5.753705e-03	5.172417e-03	-1.162576e-02	-5.901880e-03	-5.723881e-03	-8.899977e-05	2.906440e-04	2.731531e-04	-1.863901e-20	2.731531e-04	-2.731531e-04
8.72044       	1.189974e-02	6.234267e-03	5.665472e-03	-1.137591e-02	-5.776801e-03	-5.599105e-03	-8.884779e-05	2.843977e-04	2.974935e-04	-1.637834e-20	2.974935e-04	-2.974935e-04
8.72735       	1.294556e-02	6.750643e-03	6.194912e-03	-1.111463e-02	-5.645856e-03	-5.468774e-03	-8.854079e-05	2.778658e-04	3.236389e-04	-1.405958e-20	3.236389e-04	-3.236389e-04
8.73432       	1.403637e-02	7.289369e-03	6.746999e-03	-1.084740e-02	-5.511869e-03	-5.335530e-03	-8.816949e-05	2.711850e-04	3.509092e-04	-1.172614e-20	3.509092e-04	-3.509092e-04
8.74131       	1.517848e-02	7.853544e-03	7.324939e-03	-1.057209e-02	-5.373752e-03	-5.198342e-03	-8.770503e-05	2.643023e-04	3.794621e-04	-9.360729e-21	3.794621e-04	-3.794621e-04
8.7483        	1.636095e-02	8.437742e-03	7.923209e-03	-1.029067e-02	-5.232501e-03	-5.058170e-03	-8.716561e-05	2.572668e-04	4.090238e-04	-6.988666e-21	4.090238e-04	-4.090238e-04
8.75533       	1.758801e-02	9.044058e-03	8.543948e-03	-1.000220e-02	-5.087668e-03	-4.914531e-03	-8.656829e-05	2.500550e-04	4.397002e-04	-4.599813e-21	4.397002e-04	-4.397002e-04
8.76231       	1.883966e-02	9.662571e-03	9.177088e-03	-9.709652e-03	-4.940735e-03	-4.768917e-03	-8.590901e-05	2.427413e-04	4.709915e-04	-2.230407e-21	4.709915e-04	-4.709915e-04
8.76929       	2.012202e-02	1.029633e-02	9.825689e-03	-9.412825e-03	-4.791433e-03	-4.621392e-03	-8.502070e-05	2.353206e-04	5.030505e-04	1.393684e-22	5.030505e-04	-5.030505e-04
8.77625       	2.139678e-02	1.092601e-02	1.047077e-02	-9.104770e-03	-4.636468e-03	-4.468301e-03	-8.408360e-05	2.276192e-04	5.349194e-04	2.463221e-21	5.349194e-04	-5.349194e-04
8.78303       	2.270012e-02	1.157022e-02	1.112990e-02	-8.806353e-03	-4.486258e-03	-4.320095e-03	-8.308157e-05	2.201588e-04	5.675031e-04	4.741624e-21	5.675031e-04	-5.675031e-04
8.78982       	2.401434e-02	1.221971e-02	1.179463e-02	-8.501540e-03	-4.332666e-03	-4.168873e-03	-8.189666e-05	2.125385e-04	6.003585e-04	6.995892e-21	6.003585e-04	-6.003585e-04
8.79661       	2.534835e-02	1.287897e-02	1.246938e-02	-8.191919e-03	-4.176691e-03	-4.015228e-03	-8.073191e-05	2.047980e-04	6.337087e-04	9.227429e-21	6.337087e-04	-6.337087e-04
8.80338       	2.668942e-02	1.354166e-02	1.314776e-02	-7.877981e-03	-4.018232e-03	-3.859748e-03	-7.924198e-05	1.969495e-04	6.672354e-04	1.141618e-20	6.672354e-04	-6.672354e-04
8.81011       	2.803094e-02	1.420448e-02	1.382646e-02	-7.560497e-03	-3.857921e-03	-3.702576e-03	-7.767270e-05	1.890124e-04	7.007734e-04	1.356200e-20	7.007734e-04	-7.007734e-04
8.81682       	2.939149e-02	1.487674e-02	1.451475e-02	-7.239950e-03	-3.695948e-03	-3.544002e-03	-7.597326e-05	1.809987e-04	7.347872e-04	1.567385e-20	7.347872e-04	-7.347872e-04
8.82352       	3.073646e-02	1.554106e-02	1.519540e-02	-6.913083e-03	-3.530672e-03	-3.382411e-03	-7.413016e-05	1.728271e-04	7.684114e-04	1.772189e-20	7.684114e-04	-7.684114e-04
8.83017       	3.211070e-02	1.621996e-02	1.589074e-02	-6.584363e-03	-3.364521e-03	-3.219842e-03	-7.233977e-05	1.646091e-04	8.027674e-04	1.974169e-20	8.027674e-04	-8.027674e-04
8.83682       	3.348365e-02	1.689810e-02	1.658555e-02	-6.251003e-03	-3.195681e-03	-3.055322e-03	-7.017929e-05	1.562751e-04	8.370912e-04	2.170848e-20	8.370912e-04	-8.370912e-04
8.84343       	3.482705e-02	1.756131e-02	1.726574e-02	-5.911341e-03	-3.023776e-03	-2.887566e-03	-6.810514e-05	1.477835e-04	8.706762e-04	2.358412e-20	8.706762e-04	-8.706762e-04
8.84996       	3.614914e-02	1.821380e-02	1.793534e-02	-5.569313e-03	-2.850472e-03	-2.718841e-03	-6.581566e-05	1.392328e-04	9.037285e-04	2.537629e-20	9.037285e-04	-9.037285e-04
8.85641       	3.744393e-02	1.885257e-02	1.859136e-02	-5.224258e-03	-2.675426e-03	-2.548832e-03	-6.329687e-05	1.306064e-04	9.360983e-04	2.707865e-20	9.360983e-04	-9.360983e-04
8.8628        	3.873509e-02	1.948945e-02	1.924564e-02	-4.876100e-03	-2.498810e-03	-2.377290e-03	-6.076036e-05	1.219025e-04	9.683772e-04	2.870819e-20	9.683772e-04	-9.683772e-04
8.86911       	4.001676e-02	2.012154e-02	1.989522e-02	-4.526274e-03	-2.321217e-03	-2.205057e-03	-5.808030e-05	1.131568e-04	1.000419e-03	3.028746e-20	1.000419e-03	-1.000419e-03
8.87531       	4.122627e-02	2.071745e-02	2.050882e-02	-4.172599e-03	-2.141726e-03	-2.030873e-03	-5.542605e-05	1.043150e-04	1.030657e-03	3.171315e-20	1.030657e-03	-1.030657e-03
8.88148       	4.248663e-02	2.133871e-02	2.114792e-02	-3.815867e-03	-1.960634e-03	-1.855233e-03	-5.270063e-05	9.539668e-05	1.062166e-03	3.314045e-20	1.062166e-03	-1.062166e-03
8.8875        	4.359210e-02	2.188248e-02	2.170962e-02	-3.457259e-03	-1.778474e-03	-1.678785e-03	-4.984462e-05	8.643149e-05	1.089802e-03	3.433117e-20	1.089802e-03	-1.089802e-03
8.89345       	4.479282e-02	2.247385e-02	2.231897e-02	-3.097695e-03	-1.595841e-03	-1.501854e-03	-4.699370e-05	7.744237e-05	1.119820e-03	3.557426e-20	1.119820e-03	-1.119820e-03
8.8994        	4.598796e-02	2.306229e-02	2.292567e-02	-2.732308e-03	-1.410217e-03	-1.322092e-03	-4.406252e-05	6.830771e-05	1.149699e-03	3.675053e-20	1.149699e-03	-1.149699e-03
8.90521       	4.701267e-02	2.356546e-02	2.344721e-02	-2.365151e-03	-1.223604e-03	-1.141547e-03	-4.102879e-05	5.912878e-05	1.175317e-03	3.768238e-20	1.175317e-03	-1.175317e-03
8.91093       	4.811544e-02	2.410767e-02	2.400777e-02	-1.998144e-03	-1.037131e-03	-9.610132e-04	-3.805868e-05	4.995359e-05	1.202886e-03	3.864405e-20	1.202886e-03	-1.202886e-03
8.91656       	4.915956e-02	2.462052e-02	2.453904e-02	-1.629761e-03	-8.498255e-04	-7.799351e-04	-3.494522e-05	4.074401e-05	1.228989e-03	3.950071e-20	1.228989e-03	-1.228989e-03
8.92212       	5.018815e-02	2.512556e-02	2.506259e-02	-1.259343e-03	-6.615543e-04	-5.977884e-04	-3.188294e-05	3.148357e-05	1.254704e-03	4.028438e-20	1.254704e-03	-1.254704e-03
8.9276        	5.118728e-02	2.561586e-02	2.557142e-02	-8.889835e-04	-4.732434e-04	-4.157401e-04	-2.875164e-05	2.222459e-05	1.279682e-03	4.098509e-20	1.279682e-03	-1.279682e-03
8.933         	5.217080e-02	2.609834e-02	2.607245e-02	-5.178296e-04	-2.845751e-04	-2.332545e-04	-2.566031e-05	1.294574e-05	1.304270e-03	4.161120e-20	1.304270e-03	-1.304270e-03
8.93834       	5.313503e-02	2.657118e-02	2.656385e-02	-1.466412e-04	-9.591094e-05	-5.073022e-05	-2.259036e-05	3.666029e-06	1.328376e-03	4.218087e-20	1.328376e-03	-1.328376e-03
8.94359       	5.405057e-02	2.701967e-02	2.703090e-02	2.246425e-04	9.283742e-05	1.318051e-04	-1.948383e-05	-5.616062e-06	1.351264e-03	4.264336e-20	1.351264e-03	-1.351264e-03
8.94878       	5.496549e-02	2.746789e-02	2.749761e-02	5.943695e-04	2.808786e-04	3.134909e-04	-1.630613e-05	-1.485924e-05	1.374137e-03	4.306744e-20	1.374137e-03	-1.374137e-03
8.95389       	5.583199e-02	2.789192e-02	2.794008e-02	9.632074e-04	4.683477e-04	4.948597e-04	-1.325604e-05	-2.408019e-05	1.395800e-03	4.338203e-20	1.395800e-03	-1.395800e-03
8.95894       	5.667605e-02	2.830478e-02	2.837127e-02	1.329946e-03	6.548780e-04	6.750682e-04	-1.009511e-05	-3.324865e-05	1.416901e-03	4.364961e-20	1.416901e-03	-1.416901e-03
8.96393       	5.751139e-02	2.871332e-02	2.879807e-02	1.695108e-03	8.404080e-04	8.546997e-04	-7.145849e-06	-4.237769e-05	1.437785e-03	4.385719e-20	1.437785e-03	-1.437785e-03
